id,w,square footage,24-Hour,number,activity
04187,1484.5150471,02,2,1,25
04188,165.108033,04,1,30,17
04189,787.07922084,06,2,30,02
04190,1851.6697201,02,2,8,02
04191,56.442147899,09,2,115,13
04192,789.93659277,02,2,3,08
04193,653.84310688,03,2,7,05
04194,810.40542332,02,1,5,15
04195,1791.3103533,03,2,4,26
04196,84.055763395,07,1,110,17
04197,1879.4560061,02,2,1,26
04198,1851.6697201,02,1,0,01
04199,196.22661191,02,2,8,15
04200,196.32203422,04,2,26,23
04201,48.841044419,06,1,160,17
04202,1023.6082023,04,2,72,02
04203,25.322576596,09,2,2000,02
04204,19.690263031,07,1,300,04
04205,27.303401597,09,1,250,91
04206,239.38538189,06,2,98,14
04207,23.717553485,08,2,924,02
04208,810.40542332,02,2,12,15
04209,356.19828827,04,1,20,07
04210,920.12358315,03,2,4,15
04211,1879.4560061,02,2,4,12
04212,2.8602521713,10,1,800,16
04213,920.12358315,02,2,8,15
04214,231.99496099,08,1,125,25
04215,1667.7551609,04,2,10,05
04216,6.6231252265,09,2,450,02
04217,657.71092576,02,2,9,05
04218,48.841044419,08,2,900,02
04219,941.81790866,04,2,0,05
04220,1655.242098,04,2,17,25
04221,1868.403437,02,2,2,05
04222,177.34464265,06,2,285,02
04223,271.01509096,05,2,48,14
04224,961.78281331,02,2,18,15
04225,1484.5150471,03,2,16,05
04226,1867.0570666,03,2,10,14
04227,1276.538624,03,2,30,15
04228,1461.8570616,04,2,2,13
04229,23.717553485,10,2,2750,02
04230,1791.3103533,02,2,1,12
04231,48.841044419,08,2,92,05
04232,316.08389453,06,2,160,02
04233,4637.8512935,02,2,2,05
04234,90.622000825,08,2,220,14
04235,1069.3275783,02,2,4,02
04236,1892.4562717,02,2,2,25
04237,1196.8044172,02,2,0,01
04238,52.146233763,08,2,500,02
04239,90.622000825,07,1,50,18
04240,239.38538189,05,2,37,14
04241,1197.3864068,02,2,10,15
04242,1879.4560061,02,2,4,02
04243,1807.4628666,03,2,2,12
04244,23.717553485,08,2,100,13
04245,52.146233763,08,2,1000,02
04246,79.94950887,06,1,376,16
04247,3782.1801042,02,2,0,05
04248,54.139042181,06,2,30,12
04249,9.2846065541,08,1,175,16
04250,503.86330813,04,2,4,14
04251,144.55799843,07,2,67,25
04252,16.670351903,07,1,60,08
04253,1451.6174232,02,1,10,02
04254,1107.7533448,02,1,2,13
04255,212.42624205,07,1,15,18
04256,1069.3275783,04,2,15,06
04257,1868.403437,02,2,1,25
04258,84.055763395,08,2,147,14
04259,1484.5150471,02,2,5,13
04260,763.87139395,04,2,48,08
04261,2140.9064605,02,2,1,14
04262,222.03814139,06,2,40,26
04263,1162.262962,04,2,3,14
04264,178.39372759,07,1,800,02
04265,281.10925465,05,2,42,23
04266,1484.5150471,02,2,4,26
04267,1134.749884,03,2,5,25
04268,52.146233763,08,1,1500,02
04269,1522.9817889,02,2,2,26
04270,1879.4560061,03,2,2,13
04271,1667.7551609,03,2,0,13
04272,164.12923663,07,2,27,25
04273,1117.7421223,04,2,70,02
04274,440.0460563,05,2,50,02
04275,62.584971321,07,1,100,14
04276,2249.135161,02,2,3,02
04277,904.01813769,04,2,4,15
04278,52.146233763,08,2,250,05
04279,1868.403437,02,2,8,05
04280,1197.3864068,02,2,4,15
04281,1667.7551609,03,2,0,01
04282,1031.3463294,04,1,3,02
04283,19.690263031,08,2,1200,02
04284,281.10925465,07,2,81,23
04285,1828.0523467,03,2,4,05
04286,139.16995492,06,1,13,18
04287,48.841044419,03,2,23,23
04288,28.661306063,08,2,130,05
04289,21.560340296,02,2,7,02
04290,1484.5150471,02,2,1,13
04291,1667.7551609,02,2,2,02
04292,48.841044419,08,2,1100,02
04293,25.322576596,10,2,6500,02
04294,157.11184884,06,2,6,02
04295,1868.403437,02,2,3,13
04296,1879.4560061,02,2,4,02
04297,632.51710677,05,2,30,14
04298,1667.7551609,02,2,2,02
04299,1868.403437,04,2,45,08
04300,887.44188343,02,2,8,15
04301,324.95340078,08,1,120,11
04302,632.51710677,05,2,58,23
04303,941.81790866,03,2,1,12
04304,1807.4628666,02,2,0,01
04305,1559.8286174,03,2,1,05
04306,249.44526964,05,2,40,02
04307,179.59592524,06,2,31,14
04308,1868.403437,02,2,2,25
04309,1849.1849629,02,2,0,07
04310,308.205725,04,2,20,14
04311,25.322576596,09,1,1000,05
04312,259.35186162,05,2,20,01
04313,42.763623844,05,2,200,02
04314,1729.17335,03,1,10,02
04315,2.6527447297,10,1,6500,16
04316,6.6231252265,09,2,260,07
04317,1849.1849629,02,2,5,02
04318,7.1506304282,09,1,800,16
04319,226.49614223,06,2,61,04
04320,267.92535532,05,2,20,05
04321,23.251171658,08,2,585,02
04322,179.59592524,07,2,30,14
04323,953.18777657,02,2,16,15
04324,1130.4747375,04,2,10,05
04325,1522.9817889,02,2,6,06
04326,632.51710677,04,2,19,12
04327,1276.538624,02,1,2,15
04328,887.44188343,02,2,3,15
04329,1117.7421223,02,2,5,02
04330,148.93286107,07,2,500,02
04331,1047.883139,04,2,35,02
04332,1879.4560061,02,2,2,02
04333,751.72654486,05,1,6,18
04334,1791.3103533,03,2,15,02
04335,86.870506742,04,2,0,05
04336,23.717553485,10,1,6500,02
04337,207.13166685,05,2,12,14
04338,1145.0798138,04,2,11,02
04339,31.847187548,09,2,200,05
04340,84.055763395,08,1,400,18
04341,810.40542332,02,2,7,02
04342,30.431064391,08,1,20,18
04343,1484.5150471,02,2,2,26
04344,25.322576596,10,2,388,24
04345,1155.42801,04,2,52,26
04346,10.010882599,09,1,1100,16
04347,52.146233763,07,2,120,05
04348,249.44526964,03,2,8,23
04349,1867.0570666,03,2,4,05
04350,17.175886383,08,1,20,18
04351,632.51710677,04,2,19,23
04352,653.84310688,04,2,18,05
04353,3855.0841305,02,1,0,05
04354,183.79258523,07,2,300,02
04355,311.1344891,05,2,31,14
04356,360.21806967,06,2,75,02
04357,887.44188343,02,2,10,08
04358,1130.4747375,03,2,4,05
04359,1031.3463294,05,2,5,12
04360,26.791450414,08,2,0,01
04361,6.6318618244,09,1,2100,16
04362,53.724372726,07,2,500,02
04363,1117.7421223,04,2,41,26
04364,1851.6697201,02,2,6,02
04365,1117.7421223,05,2,75,02
04366,961.78281331,02,2,9,02
04367,673.1729967,04,2,12,02
04368,63.073938349,06,2,75,02
04369,1197.3864068,02,2,5,15
04370,583.6267448,04,2,0,01
04371,84.055763395,07,2,82,14
04372,50.31915606,07,2,550,02
04373,6.6318618244,09,1,1200,16
04374,84.055763395,07,1,50,18
04375,1387.0765871,02,2,1,13
04376,1879.4560061,03,1,0,05
04377,242.08690218,05,1,30,17
04378,1879.4560061,02,2,7,02
04379,692.22122089,04,2,8,05
04380,276.95327433,07,2,55,25
04381,143.94634909,06,1,86,23
04382,657.71092576,04,2,15,02
04383,1145.0798138,04,2,25,06
04384,1117.7421223,04,2,1,12
04385,1892.4562717,02,2,13,08
04386,50.31915606,07,2,320,02
04387,1729.17335,02,2,2,14
04388,4637.8512935,02,2,0,05
04389,1387.0765871,03,2,3,06
04390,249.44526964,05,2,8,05
04391,1031.3463294,02,2,7,02
04392,564.50825256,05,2,7,05
04393,239.38538189,04,1,11,18
04394,279.45612766,06,2,25,13
04395,6.6318618244,07,1,700,16
04396,48.841044419,08,2,6,05
04397,692.22122089,04,2,60,02
04398,1117.7421223,04,2,3,12
04399,3231.2895441,03,2,0,26
04400,23.717553485,03,2,3,13
04401,356.19828827,06,2,200,14
04402,961.78281331,02,2,6,15
04403,3231.2895441,04,2,8,05
04404,293.74609262,06,2,33,05
04405,7.1412104215,09,2,200,13
04406,1807.4628666,02,2,15,06
04407,1667.7551609,02,2,3,13
04408,25.322576596,08,2,23,12
04409,138.56608864,07,2,125,14
04410,1667.7551609,02,2,0,13
04411,7.1506304282,09,1,700,16
04412,84.055763395,04,1,2,18
04413,1655.242098,02,2,14,26
04414,1729.17335,02,2,0,05
04415,86.870506742,08,2,6,05
04416,196.22661191,04,2,8,23
04417,1381.4211073,02,2,16,15
04418,1779.4119781,02,2,1,12
04419,203.07268652,07,1,172,04
04420,1522.9817889,02,2,4,12
04421,36.964163114,08,1,50,05
04422,316.08389453,04,1,11,18
04423,632.51710677,05,2,7,13
04424,201.21025436,04,2,29,14
04425,125.65044,06,1,12,18
04426,751.72654486,04,1,5,18
04427,19.690263031,08,2,0,01
04428,1868.403437,04,2,22,05
04429,308.205725,04,2,0,01
04430,19.690263031,08,2,354,02
04431,5.9826838935,09,1,1200,16
04432,487.77974114,06,2,138,05
04433,145.50390319,02,2,0,01
04434,316.10959625,05,2,65,08
04435,657.71092576,05,1,52,02
04436,961.78281331,02,2,1,25
04437,1461.8570616,02,2,0,05
04438,190.58981791,06,2,1,05
04439,139.16995492,06,2,35,14
04440,4.54645961,08,1,800,08
04441,48.841044419,06,2,35,25
04442,1807.4628666,02,2,2,02
04443,1879.4560061,03,2,4,25
04444,583.6267448,04,2,40,02
04445,150.86235534,05,2,65,08
04446,239.38538189,07,2,50,14
04447,961.78281331,02,2,10,15
04448,15.055125093,08,2,110,24
04449,1879.4560061,02,1,5,06
04450,3782.1801042,02,2,1,05
04451,19.690263031,08,2,675,08
04452,54.139042181,06,2,25,12
04453,3855.0841305,02,2,1,91
04454,1162.262962,04,2,3,05
04455,63.073938349,06,2,130,08
04456,207.13166685,06,2,53,14
04457,653.05875273,02,2,19,14
04458,9.2846065541,08,1,550,16
04459,48.841044419,05,2,60,23
04460,1828.0523467,03,2,2,26
04461,313.28621931,06,2,70,14
04462,1197.3864068,02,2,3,15
04463,120.94951517,06,2,25,05
04464,271.01509096,05,2,25,14
04465,907.84132574,02,2,6,15
04466,1117.7421223,03,2,3,13
04467,1117.7421223,04,2,5,13
04468,61.580852671,08,2,90,05
04469,1031.3463294,07,2,58,25
04470,385.90781293,04,1,5,18
04471,86.870506742,07,2,30,11
04472,175.75631596,05,2,1,05
04473,7.5774326833,10,2,950,24
04474,4.2903782569,10,1,2750,16
04475,1274.2560839,03,2,1,12
04476,1484.5150471,02,2,4,02
04477,217.11766093,06,2,175,02
04478,697.46961475,02,2,6,15
04479,150.44041155,07,2,60,02
04480,1868.403437,02,2,0,91
04481,2293.5899096,02,2,1,91
04482,590.77652239,06,2,30,01
04483,1729.17335,02,2,10,02
04484,1729.17335,02,2,0,01
04485,1155.42801,04,2,6,25
04486,1851.6697201,03,2,10,02
04487,62.703017691,06,2,70,02
04488,226.40193913,02,2,1,26
04489,259.35186162,06,2,112,14
04490,48.841044419,02,2,5,02
04491,1522.9817889,03,2,8,05
04492,213.48283968,07,2,18,05
04493,84.055763395,08,2,90,14
04494,3782.1801042,04,2,3,12
04495,239.38538189,07,1,15,18
04496,953.18777657,02,2,11,08
04497,1851.6697201,03,2,9,15
04498,1461.8570616,03,2,3,05
04499,653.84310688,03,2,15,02
04500,1807.4628666,02,2,6,08
04501,62.141439538,08,2,1000,02
04502,484.85166373,02,2,5,15
04503,1484.5150471,02,2,0,01
04504,657.71092576,05,2,80,02
04505,880.78346233,02,2,0,01
04506,1655.242098,02,2,3,13
04507,1197.3864068,03,2,6,15
04508,8.1701673146,10,1,2000,04
04509,1461.8570616,02,2,4,02
04510,62.141439538,07,2,125,05
04511,1107.7533448,02,2,7,12
04512,178.39372759,06,2,285,02
04513,1484.5150471,02,2,6,02
04514,1849.1849629,03,2,7,14
04515,657.71092576,05,2,150,02
04516,1461.8570616,03,1,4,06
04517,1879.4560061,02,2,0,05
04518,624.95414063,04,2,22,14
04519,9.0929192199,08,1,700,16
04520,4.6524983211,10,1,6500,02
04521,887.44188343,02,2,4,02
04522,1729.17335,03,2,3,26
04523,25.322576596,08,2,120,14
04524,639.7223438,03,2,4,05
04525,1276.538624,02,2,3,15
04526,36.964163114,08,2,1800,02
04527,3.9791170946,08,1,600,16
04528,90.622000825,05,2,20,14
04529,209.09996186,07,2,859,14
04530,1522.9817889,03,1,5,08
04531,1879.4560061,02,2,3,05
04532,887.44188343,03,2,20,15
04533,356.19828827,07,2,46,14
04534,3231.2895441,02,2,4,05
04535,1807.4628666,02,2,7,02
04536,639.7223438,04,2,6,05
04537,1117.7421223,04,2,4,13
04538,673.1729967,03,2,5,08
04539,281.10925465,05,2,15,14
04540,15.263050404,09,1,900,16
04541,1879.4560061,02,2,1,26
04542,1729.17335,03,2,11,23
04543,249.44526964,05,2,15,01
04544,1117.7421223,02,2,0,05
04545,1162.262962,04,2,14,25
04546,1879.4560061,02,2,12,26
04547,48.841044419,08,2,62,01
04548,1849.1849629,02,2,4,14
04549,1522.9817889,02,2,5,15
04550,887.44188343,02,2,10,15
04551,925.83486003,04,2,1,26
04552,48.841044419,07,2,150,25
04553,6.6318618244,08,1,1500,16
04554,961.78281331,02,2,25,15
04555,90.51747421,08,2,202,14
04556,31.847187548,06,2,150,02
04557,1197.3864068,03,2,5,15
04558,9.2846065541,08,1,900,16
04559,23.251171658,08,2,150,13
04560,918.02992474,03,2,6,91
04561,25.322576596,08,1,125,05
04562,84.055763395,07,1,33,18
04563,1162.262962,05,1,80,05
04564,271.01509096,05,1,75,17
04565,1851.6697201,03,2,2,26
04566,1879.4560061,03,1,8,02
04567,360.21806967,04,2,13,14
04568,48.841044419,05,2,80,02
04569,25.322576596,08,2,800,05
04570,692.22122089,02,2,2,15
04571,4637.8512935,02,2,1,91
04572,73.063122805,07,2,82,14
04573,6.6318618244,08,1,500,16
04574,639.7223438,05,2,30,05
04575,84.055763395,06,1,38,18
04576,1655.242098,02,2,3,02
04577,1117.7421223,04,2,9,26
04578,23.717553485,10,1,800,05
04579,1879.4560061,02,2,0,12
04580,1879.4560061,03,2,10,26
04581,48.841044419,08,1,120,12
04582,941.81790866,04,2,10,25
04583,1461.8570616,02,2,1,25
04584,4.2903782569,10,1,6500,16
04585,1197.3864068,02,2,4,15
04586,48.537884973,05,2,32,08
04587,75.266531991,07,2,90,01
04588,1879.4560061,04,2,5,02
04589,157.69275258,04,2,19,08
04590,1387.0765871,03,2,3,06
04591,1879.4560061,02,1,5,06
04592,1879.4560061,02,2,3,25
04593,1667.7551609,04,2,10,05
04594,125.65044,06,1,45,01
04595,9.2846065541,09,1,1200,16
04596,100.17382855,06,2,45,05
04597,52.146233763,05,1,70,02
04598,1117.7421223,05,2,40,25
04599,961.78281331,02,2,2,15
04600,276.95327433,05,1,40,25
04601,1868.403437,02,2,2,05
04602,62.141439538,08,2,400,02
04603,1849.1849629,03,2,0,01
04604,751.72654486,04,1,8,18
04605,18.484461682,07,1,200,16
04606,23.717553485,09,2,2200,02
04607,1196.8044172,02,2,7,15
04608,632.51710677,05,2,30,02
04609,25.322576596,09,2,300,02
04610,84.055763395,07,2,130,14
04611,1791.3103533,02,2,0,13
04612,1667.7551609,02,2,12,02
04613,897.68590511,04,2,1,12
04614,1387.0765871,02,2,0,05
04615,653.84310688,06,2,2,12
04616,158.29956057,06,2,25,05
04617,1791.3103533,02,2,1,26
04618,1791.3103533,02,2,1,05
04619,132.8730979,06,2,75,08
04620,171.86695171,07,2,70,14
04621,271.01509096,06,2,48,14
04622,1879.4560061,03,2,3,15
04623,887.44188343,04,2,20,15
04624,1162.262962,07,2,54,25
04625,62.703017691,07,2,158,23
04626,1807.4628666,03,2,1,12
04627,597.1916627,03,2,5,14
04628,697.46961475,04,2,15,23
04629,1069.3275783,02,2,4,02
04630,1828.0523467,03,2,10,05
04631,953.18777657,02,2,1,02
04632,1162.262962,03,2,17,23
04633,19.690263031,07,1,600,16
04634,1807.4628666,02,2,4,12
04635,1155.42801,03,2,30,02
04636,657.71092576,05,2,75,23
04637,1461.8570616,02,2,4,26
04638,1868.403437,05,2,60,02
04639,777.87987978,02,2,2,15
04640,178.0016922,07,1,250,16
04641,1849.1849629,02,2,6,14
04642,1130.4747375,03,2,19,02
04643,1381.4211073,03,2,12,15
04644,1655.242098,03,2,4,05
04645,1851.6697201,02,2,8,02
04646,48.841044419,08,2,875,02
04647,499.1203535,04,1,8,18
04648,499.1203535,04,1,1,18
04649,787.07922084,05,2,40,23
04650,2140.9064605,02,2,1,07
04651,1807.4628666,02,2,7,12
04652,639.7223438,05,2,35,02
04653,1849.1849629,04,2,4,13
04654,976.41747061,02,2,12,15
04655,647.9871845,05,2,0,01
04656,226.82776714,07,2,52,12
04657,1791.3103533,04,2,10,25
04658,19.690263031,06,1,150,16
04659,1851.6697201,02,2,11,02
04660,1117.7421223,04,2,20,05
04661,23.717553485,09,1,2400,02
04662,1484.5150471,03,2,6,08
04663,1130.4747375,04,2,6,23
04664,179.59592524,05,2,25,14
04665,139.16995492,07,2,300,14
04666,65.595880131,07,2,60,91
04667,139.16995492,07,2,40,14
04668,1341.3092902,03,2,4,05
04669,1155.42801,03,2,4,25
04670,1828.0523467,03,2,8,05
04671,1107.7533448,02,2,22,02
04672,31.359025347,03,2,7,02
04673,55.549391794,02,2,4,12
04674,499.1203535,03,1,4,18
04675,964.60413185,05,2,15,11
04676,647.9871845,03,2,12,02
04677,16.670351903,07,2,80,02
04678,499.1203535,08,2,108,14
04679,961.78281331,02,2,3,15
04680,84.055763395,06,2,100,07
04681,1162.262962,02,2,0,01
04682,1867.0570666,05,2,6,12
04683,1559.8286174,03,2,5,12
04684,143.94634909,05,2,75,02
04685,583.6267448,04,2,5,13
04686,1831.778257,03,1,1,18
04687,1162.262962,04,2,25,02
04688,1879.4560061,04,2,6,05
04689,647.9871845,05,2,40,05
04690,647.9871845,06,2,66,26
04691,1145.0798138,04,2,2,12
04692,614.73664648,03,2,18,08
04693,3.9791170946,08,1,2000,16
04694,1276.538624,02,2,4,15
04695,519.50232556,05,2,0,13
04696,276.95327433,06,2,200,02
04697,1107.7533448,02,2,3,02
04698,48.841044419,07,2,36,23
04699,155.15863019,05,2,172,08
04700,132.8730979,05,2,75,02
04701,2.6527447297,08,1,2000,16
04702,653.84310688,04,1,4,13
04703,143.94634909,06,2,15,25
04704,171.86695171,07,2,45,14
04705,15.945623796,07,1,500,17
04706,1484.5150471,02,2,2,26
04707,1667.7551609,02,2,2,05
04708,1851.6697201,02,2,4,02
04709,6.4074087884,10,1,6500,16
04710,583.35116997,02,2,5,13
04711,564.50825256,05,2,0,01
04712,360.20249118,06,2,2,05
04713,639.7223438,04,2,10,05
04714,171.86695171,06,2,50,14
04715,1868.403437,04,2,10,26
04716,519.50232556,05,2,6,13
04717,657.71092576,04,2,7,05
04718,1655.242098,03,2,2,02
04719,2140.9064605,04,1,17,17
04720,787.07922084,05,2,140,02
04721,3855.0841305,04,2,0,05
04722,1828.0523467,03,2,6,02
04723,3.4708731934,02,2,6,07
04724,23.251171658,07,1,70,13
04725,1031.3463294,04,2,4,13
04726,1879.4560061,02,2,2,13
04727,657.71092576,05,2,3,12
04728,1522.9817889,04,2,4,13
04729,84.055763395,07,2,29,13
04730,9.2846065541,07,1,250,16
04731,647.9871845,06,2,54,14
04732,1791.3103533,02,2,1,02
04733,1155.42801,04,2,25,13
04734,1851.6697201,04,2,0,01
04735,1117.7421223,03,2,40,02
04736,62.584971321,07,2,50,04
04737,1145.0798138,05,2,27,91
04738,175.75631596,05,1,2,18
04739,1879.4560061,03,2,3,12
04740,276.95327433,04,1,7,05
04741,52.146233763,07,2,77,23
04742,1807.4628666,02,2,1,12
04743,281.10925465,06,2,50,02
04744,15.945623796,07,2,0,01
04745,1007.0093005,03,2,30,08
04746,532.96366558,05,2,109,02
04747,125.65044,06,2,48,14
04748,1868.403437,02,2,3,02
04749,84.055763395,06,1,20,18
04750,9.2846065541,08,1,1500,16
04751,499.1203535,03,2,20,14
04752,1117.7421223,04,2,18,23
04753,308.205725,04,2,50,14
04754,311.1344891,05,2,27,02
04755,653.84310688,05,2,30,13
04756,71.020701347,07,2,114,23
04757,887.44188343,03,2,15,15
04758,160.42583102,06,2,45,14
04759,62.963331987,07,2,17,11
04760,207.13166685,05,1,42,18
04761,482.28523333,06,2,18,05
04762,2003.5261232,06,2,26,12
04763,23.717553485,03,1,10,13
04764,1868.403437,03,2,22,02
04765,25.322576596,09,2,4000,02
04766,9.2846065541,07,1,600,16
04767,157.11184884,04,2,22,23
04768,52.146233763,07,2,101,26
04769,415.56466967,06,1,1,18
04770,1559.8286174,02,2,1,25
04771,1851.6697201,03,2,4,25
04772,1831.778257,03,2,8,14
04773,321.82012622,07,2,200,02
04774,1023.6082023,05,2,7,13
04775,1807.4628666,02,2,3,12
04776,1162.262962,05,2,45,02
04777,23.717553485,07,2,100,05
04778,62.703017691,07,2,99,25
04779,1892.4562717,02,2,2,23
04780,25.322576596,09,2,140,24
04781,777.87987978,02,2,10,13
04782,583.35116997,04,2,13,02
04783,751.72654486,05,1,15,18
04784,1879.4560061,03,2,15,08
04785,1461.8570616,03,2,19,02
04786,1197.3864068,02,1,3,06
04787,653.84310688,05,2,40,23
04788,279.45612766,06,2,128,02
04789,1849.1849629,04,2,20,14
04790,151.9051152,07,2,15,05
04791,48.841044419,08,2,663,02
04792,953.18777657,02,2,4,15
04793,1655.242098,02,2,3,08
04794,583.35116997,04,2,5,13
04795,1867.0570666,02,1,0,05
04796,1779.4119781,02,2,2,91
04797,62.963331987,08,2,10,05
04798,4.9673439199,10,2,2750,02
04799,499.1203535,04,1,2,18
04800,1145.0798138,04,2,35,02
04801,62.511549263,07,2,240,91
04802,57.663166113,07,2,160,02
04803,366.15594072,06,2,93,14
04804,1807.4628666,02,2,3,12
04805,1484.5150471,03,2,8,26
04806,961.78281331,02,2,8,15
04807,48.841044419,08,2,200,24
04808,1828.0523467,03,2,13,26
04809,259.35186162,04,2,28,14
04810,52.146233763,06,2,239,02
04811,61.6518368,06,1,50,17
04812,1807.4628666,06,2,28,23
04813,171.86695171,05,1,1,18
04814,887.44188343,04,2,20,02
04815,1851.6697201,04,2,14,05
04816,23.717553485,09,2,0,01
04817,279.45612766,05,2,125,04
04818,311.1344891,05,2,4,14
04819,1197.3864068,03,2,10,23
04820,84.055763395,07,2,110,14
04821,445.92272757,06,2,5,13
04822,1879.4560061,02,2,7,02
04823,777.87987978,02,2,10,08
04824,52.146233763,09,1,300,02
04825,13.994521782,08,2,80,05
04826,751.72654486,03,1,12,07
04827,2396.7342053,03,2,5,02
04828,1879.4560061,02,2,1,26
04829,125.65044,06,2,73,14
04830,1807.4628666,02,2,0,01
04831,1655.242098,03,2,6,25
04832,1828.0523467,03,2,12,02
04833,226.82776714,05,2,32,12
04834,647.9871845,05,2,5,12
04835,84.055763395,07,2,110,14
04836,503.86330813,04,1,21,07
04837,4458.2100608,04,1,1,91
04838,1667.7551609,02,2,9,02
04839,1807.4628666,03,2,1,02
04840,1878.6010721,02,2,1,07
04841,61.580852671,08,2,131,23
04842,366.15594072,08,2,122,14
04843,86.870506742,06,2,60,05
04844,1791.3103533,03,2,0,13
04845,697.46961475,03,2,8,15
04846,1107.7533448,04,2,11,26
04847,1868.403437,04,2,10,02
04848,6.6318618244,09,1,1500,16
04849,1807.4628666,02,2,10,25
04850,242.08690218,07,2,60,14
04851,880.78346233,02,2,7,08
04852,1791.3103533,02,2,1,02
04853,139.16995492,06,1,20,17
04854,1867.0570666,03,2,10,15
04855,1155.42801,03,2,11,15
04856,583.35116997,04,2,0,05
04857,1145.0798138,04,2,3,12
04858,1390.8740006,04,2,4,05
04859,1851.6697201,03,2,2,13
04860,887.44188343,02,2,7,08
04861,1387.0765871,04,2,3,25
04862,1667.7551609,04,2,49,02
04863,6.6318618244,08,1,400,16
04864,772.43118787,02,2,4,15
04865,1879.4560061,03,2,13,02
04866,961.78281331,03,2,10,15
04867,46.549843602,06,2,8,13
04868,16.428197673,07,2,250,02
04869,52.146233763,08,2,800,02
04870,48.841044419,07,2,137,23
04871,23.717553485,08,2,600,02
04872,1484.5150471,03,2,4,25
04873,146.02126502,08,2,175,05
04874,1729.17335,02,2,10,02
04875,23.717553485,07,1,22,18
04876,48.841044419,03,2,10,02
04877,657.71092576,05,2,60,02
04878,1197.3864068,02,2,3,02
04879,17.518731822,06,2,75,23
04880,48.841044419,08,2,165,23
04881,236.64023977,06,2,60,05
04882,1667.7551609,02,2,4,12
04883,32.808267167,08,1,350,14
04884,53.724372726,07,2,200,02
04885,1522.5900193,02,2,0,01
04886,312.36674678,06,2,0,01
04887,19.690263031,05,2,150,02
04888,1849.1849629,02,2,4,14
04889,356.19828827,04,2,100,04
04890,583.6267448,05,2,20,91
04891,503.86330813,04,2,10,14
04892,624.95414063,04,2,10,14
04893,1145.0798138,04,2,30,25
04894,1807.4628666,02,2,6,25
04895,1197.3864068,03,2,0,01
04896,1879.4560061,02,2,0,01
04897,1145.0798138,04,2,26,25
04898,1162.262962,04,2,20,02
04899,48.841044419,08,2,10,05
04900,75.266531991,08,2,443,05
04901,575.38952298,03,2,5,02
